PID	DocID	SentenceID	UserID	Novelty	Text					
140	88372	2	ercangu	2	Ýstanbul'dan Iðdýr baðlantýlý olarak Nahcivan'a giden ve Karakurt mevkiinde Aras Nehri'ne uçan yolcu otobüsü 	çekiciyle sudan çýkarýldý .				
140	88372	2	Mehmet	2	Ýstanbul'dan Iðdýr baðlantýlý olarak Nahcivan'a giden ve Karakurt mevkiinde Aras Nehri'ne uçan yolcu otobüsü 	çekiciyle sudan çýkarýldý .				
140	88372	2	mücahid	2	Ýstanbul'dan Iðdýr baðlantýlý olarak Nahcivan'a giden ve Karakurt mevkiinde Aras Nehri'ne uçan yolcu otobüsü 	çekiciyle sudan çýkarýldý .				
140	88372	3	ercangu	2	Bu arada 	otobüstü sýkýþan 1 kiþinin daha cesedine ulaþýldý .				
140	88372	3	Mehmet	3	Bu arada 	otobüstü sýkýþan 1 kiþinin daha cesedine ulaþýldý .				
140	88372	3	mücahid	2	Bu arada 	otobüstü sýkýþan 1 kiþinin daha cesedine ulaþýldý .				
140	88372	4	ercangu	3	Emniyet yetkilileri 	kazada ölen Fatma Tuna 	Eþber Abbasova ve Þupika Fitrika'nýn kimliklerinin belirlendiðini bildirdiler .			
140	88372	4	Mehmet	3	Emniyet yetkilileri 	kazada ölen Fatma Tuna 	Eþber Abbasova ve Þupika Fitrika'nýn kimliklerinin belirlendiðini bildirdiler .			
140	88372	4	mücahid	3	Emniyet yetkilileri 	kazada ölen Fatma Tuna 	Eþber Abbasova ve Þupika Fitrika'nýn kimliklerinin belirlendiðini bildirdiler .			
140	88372	5	ercangu	2	Daha önce de Nahile Askerova 	tedavi gördüðü Aziziye Araþtýrma Hastanesi'nde hayatýný kaybetmiþti .				
140	88372	5	Mehmet	2	Daha önce de Nahile Askerova 	tedavi gördüðü Aziziye Araþtýrma Hastanesi'nde hayatýný kaybetmiþti .				
140	88372	5	mücahid	2	Daha önce de Nahile Askerova 	tedavi gördüðü Aziziye Araþtýrma Hastanesi'nde hayatýný kaybetmiþti .				
140	88372	6	ercangu	3	Öte yandan 	Kars Valisi Nevzat Turhan 	Ýstanbul'dan yola çýkmadan otobüste gerekli denetimlerin yapýldýðýný belirterek 	''Gerekli denetimler yapýlýyor ama bu tür üzücü kazalar maalesef yaþanýyor .		
140	88372	6	Mehmet	3	Öte yandan 	Kars Valisi Nevzat Turhan 	Ýstanbul'dan yola çýkmadan otobüste gerekli denetimlerin yapýldýðýný belirterek 	''Gerekli denetimler yapýlýyor ama bu tür üzücü kazalar maalesef yaþanýyor .		
140	88372	6	mücahid	3	Öte yandan 	Kars Valisi Nevzat Turhan 	Ýstanbul'dan yola çýkmadan otobüste gerekli denetimlerin yapýldýðýný belirterek 	''Gerekli denetimler yapýlýyor ama bu tür üzücü kazalar maalesef yaþanýyor .		
140	88372	7	ercangu	3	Ayrýca Karakurt bölgesinde jandarma ekiplerimiz 	otobüs sürücülerine 	dikkatli olmalarý konusunda da uyarý yapýyor ''diye konuþtu .			
140	88372	7	Mehmet	1	Ayrýca Karakurt bölgesinde jandarma ekiplerimiz 	otobüs sürücülerine 	dikkatli olmalarý konusunda da uyarý yapýyor ''diye konuþtu .			
140	88372	7	mücahid	3	Ayrýca Karakurt bölgesinde jandarma ekiplerimiz 	otobüs sürücülerine 	dikkatli olmalarý konusunda da uyarý yapýyor ''diye konuþtu .			
140	88383	1	ercangu	2	Kayýp yedi kiþinin aranmasýna devam ediliyor Kars'ýn Sarýkamýþ ilçesinde Aras nehrine bir otobüsün düþmesi sonucu 	ölenlerin sayýsý yediye yükseldi .				
140	88383	1	Mehmet	2	Kayýp yedi kiþinin aranmasýna devam ediliyor Kars'ýn Sarýkamýþ ilçesinde Aras nehrine bir otobüsün düþmesi sonucu 	ölenlerin sayýsý yediye yükseldi .				
140	88383	1	mücahid	2	Kayýp yedi kiþinin aranmasýna devam ediliyor Kars'ýn Sarýkamýþ ilçesinde Aras nehrine bir otobüsün düþmesi sonucu 	ölenlerin sayýsý yediye yükseldi .				
140	88383	2	ercangu	2	Yaralýlarýn ifadesine göre 	otobüs þoförü aniden yola düþen kaya parçasýna çarpmamak için direksiyon kýrdý .				
140	88383	2	Mehmet	2	Yaralýlarýn ifadesine göre 	otobüs þoförü aniden yola düþen kaya parçasýna çarpmamak için direksiyon kýrdý .				
140	88383	2	mücahid	2	Yaralýlarýn ifadesine göre 	otobüs þoförü aniden yola düþen kaya parçasýna çarpmamak için direksiyon kýrdý .				
140	88383	3	ercangu	2	Ancak stabilize yolda aþýrý hýzla ilerleyen otobüs 	sürücünün direksiyon hakimiyetini kaybetmesi sonucu nehre uçtu .				
140	88383	3	Mehmet	2	Ancak stabilize yolda aþýrý hýzla ilerleyen otobüs 	sürücünün direksiyon hakimiyetini kaybetmesi sonucu nehre uçtu .				
140	88383	3	mücahid	2	Ancak stabilize yolda aþýrý hýzla ilerleyen otobüs 	sürücünün direksiyon hakimiyetini kaybetmesi sonucu nehre uçtu .				
140	88383	4	ercangu	2	Yaralýlar Erzurum ve Kars'taki hastanelerde tedavi altýna alýnýrken 	kayýp altý kiþiyi arama çalýþmalarý ise sürüyor .				
140	88383	4	Mehmet	2	Yaralýlar Erzurum ve Kars'taki hastanelerde tedavi altýna alýnýrken 	kayýp altý kiþiyi arama çalýþmalarý ise sürüyor .				
140	88383	4	mücahid	2	Yaralýlar Erzurum ve Kars'taki hastanelerde tedavi altýna alýnýrken 	kayýp altý kiþiyi arama çalýþmalarý ise sürüyor .				
140	88383	5	ercangu	2	Otobüs sürücüsü ile ikinci þoför ve muavinin kazadan yara almadan kurtulduklarý ve olay yerinden kaçtýklarý öne sürüldü .					
140	88383	5	Mehmet	2	Otobüs sürücüsü ile ikinci þoför ve muavinin kazadan yara almadan kurtulduklarý ve olay yerinden kaçtýklarý öne sürüldü .					
140	88383	5	mücahid	2	Otobüs sürücüsü ile ikinci þoför ve muavinin kazadan yara almadan kurtulduklarý ve olay yerinden kaçtýklarý öne sürüldü .					
140	88383	6	ercangu	2	Trafik kayýtlarýndan otobüs sürücüsünün daha önce de 11 kez hýz sýnýrýný aþtýðý ortaya çýktý .					
140	88383	6	Mehmet	2	Trafik kayýtlarýndan otobüs sürücüsünün daha önce de 11 kez hýz sýnýrýný aþtýðý ortaya çýktý .					
140	88383	6	mücahid	2	Trafik kayýtlarýndan otobüs sürücüsünün daha önce de 11 kez hýz sýnýrýný aþtýðý ortaya çýktý .					
140	88428	1	ercangu	3	Kars'ýn Sarýkamýþ Ýlçesi Kaymakamý Bayram Gale 	Aras Nehri'ne uçan otobüsün sürücüsünün gözaltýnda olduðunu bildirdi .				
140	88428	1	Mehmet	3	Kars'ýn Sarýkamýþ Ýlçesi Kaymakamý Bayram Gale 	Aras Nehri'ne uçan otobüsün sürücüsünün gözaltýnda olduðunu bildirdi .				
140	88428	1	mücahid	3	Kars'ýn Sarýkamýþ Ýlçesi Kaymakamý Bayram Gale 	Aras Nehri'ne uçan otobüsün sürücüsünün gözaltýnda olduðunu bildirdi .				
140	88428	2	ercangu	2	Gale 	AA muhabirine yaptýðý açýklamada 	otobüs sürücüsü Musa Telek'in Sarýkamýþ'ta gözaltýnda tutulduðunu belirten Gale 	þunlarý kaydetti :Kazanýn meydana geliþ sebebi de henüz belirlenemedi .		
140	88428	2	Mehmet	3	Gale 	AA muhabirine yaptýðý açýklamada 	otobüs sürücüsü Musa Telek'in Sarýkamýþ'ta gözaltýnda tutulduðunu belirten Gale 	þunlarý kaydetti :Kazanýn meydana geliþ sebebi de henüz belirlenemedi .		
140	88428	2	mücahid	3	Gale 	AA muhabirine yaptýðý açýklamada 	otobüs sürücüsü Musa Telek'in Sarýkamýþ'ta gözaltýnda tutulduðunu belirten Gale 	þunlarý kaydetti :Kazanýn meydana geliþ sebebi de henüz belirlenemedi .		
140	88428	3	ercangu	3	Kazadan kýsa süre önce otobüs mola verdiði sýrada sürücünün aðýr bir kahvaltý sonrasý direksiyona geçtiði ve dikkatinin daðýldýðý yönündeki iddialarý henüz doðrulanmadý .					
140	88428	3	Mehmet	3	Kazadan kýsa süre önce otobüs mola verdiði sýrada sürücünün aðýr bir kahvaltý sonrasý direksiyona geçtiði ve dikkatinin daðýldýðý yönündeki iddialarý henüz doðrulanmadý .					
140	88428	3	mücahid	2	Kazadan kýsa süre önce otobüs mola verdiði sýrada sürücünün aðýr bir kahvaltý sonrasý direksiyona geçtiði ve dikkatinin daðýldýðý yönündeki iddialarý henüz doðrulanmadý .					
140	88428	4	ercangu	2	Yaralýlarýn ifadeleri sonrasý kaza nedeni aydýnlanacak .					
140	88428	4	Mehmet	3	Yaralýlarýn ifadeleri sonrasý kaza nedeni aydýnlanacak .					
140	88428	4	mücahid	2	Yaralýlarýn ifadeleri sonrasý kaza nedeni aydýnlanacak .					
140	88428	5	ercangu	2	Kaymakam Gale 	Aras Nehri'ne uçan otobüste ölen ve kimlikleri henüz belirlenemeyen 3 kiþinin kimlik tespit çalýþmasýnýn devam ettiðini de söyledi .				
140	88428	5	Mehmet	3	Kaymakam Gale 	Aras Nehri'ne uçan otobüste ölen ve kimlikleri henüz belirlenemeyen 3 kiþinin kimlik tespit çalýþmasýnýn devam ettiðini de söyledi .				
140	88428	5	mücahid	2	Kaymakam Gale 	Aras Nehri'ne uçan otobüste ölen ve kimlikleri henüz belirlenemeyen 3 kiþinin kimlik tespit çalýþmasýnýn devam ettiðini de söyledi .				
140	88755	1	ercangu	2	Aras Nehri'nde kaybolan bir kadýnýn cesedine daha ulaþýldý Kars'ýn Sarýkamýþ Ýlçesi'nde Aras Nehri'ne yolcu otobüsünün uçmasý sonucu nehirde kaybolan bir kadýnýn daha cesedine ulaþýldýðý bildirildi .					
140	88755	1	Mehmet	3	Aras Nehri'nde kaybolan bir kadýnýn cesedine daha ulaþýldý Kars'ýn Sarýkamýþ Ýlçesi'nde Aras Nehri'ne yolcu otobüsünün uçmasý sonucu nehirde kaybolan bir kadýnýn daha cesedine ulaþýldýðý bildirildi .					
140	88755	1	mücahid	3	Aras Nehri'nde kaybolan bir kadýnýn cesedine daha ulaþýldý Kars'ýn Sarýkamýþ Ýlçesi'nde Aras Nehri'ne yolcu otobüsünün uçmasý sonucu nehirde kaybolan bir kadýnýn daha cesedine ulaþýldýðý bildirildi .					
140	88755	2	ercangu	2	Kars Valisi Nevzat Turhan 	Erzurum Sivil Savunma Arama Kurtarma Birlik Müdürlüðü ekiplerince sürdürülen çalýþmalar sonucu 	dün Aras Nehri'ne yolcu otobüsünün uçmasý sonucu kaybolan ve kimliði henüz belirlenemeyen bir kadýnýn cesedine ulaþýldýðýný söyledi .			
140	88755	2	Mehmet	3	Kars Valisi Nevzat Turhan 	Erzurum Sivil Savunma Arama Kurtarma Birlik Müdürlüðü ekiplerince sürdürülen çalýþmalar sonucu 	dün Aras Nehri'ne yolcu otobüsünün uçmasý sonucu kaybolan ve kimliði henüz belirlenemeyen bir kadýnýn cesedine ulaþýldýðýný söyledi .			
140	88755	2	mücahid	3	Kars Valisi Nevzat Turhan 	Erzurum Sivil Savunma Arama Kurtarma Birlik Müdürlüðü ekiplerince sürdürülen çalýþmalar sonucu 	dün Aras Nehri'ne yolcu otobüsünün uçmasý sonucu kaybolan ve kimliði henüz belirlenemeyen bir kadýnýn cesedine ulaþýldýðýný söyledi .			
140	88755	3	ercangu	3	Kaza yerine 20 kilometre uzaklýkta 	Kaðýzman yolunda bulunan cesedin otopsi yapýlmak üzere Kars Devlet Hastanesi morguna kaldýrýldýðýný belirten Vali Turhan 	kaybolan Hüseyin Daðcý'nýn (7 )bulunmasýna yönelik çalýþmalarýn da sürdürüldüðünü ifade etti .			
140	88755	3	Mehmet	3	Kaza yerine 20 kilometre uzaklýkta 	Kaðýzman yolunda bulunan cesedin otopsi yapýlmak üzere Kars Devlet Hastanesi morguna kaldýrýldýðýný belirten Vali Turhan 	kaybolan Hüseyin Daðcý'nýn (7 )bulunmasýna yönelik çalýþmalarýn da sürdürüldüðünü ifade etti .			
140	88755	3	mücahid	3	Kaza yerine 20 kilometre uzaklýkta 	Kaðýzman yolunda bulunan cesedin otopsi yapýlmak üzere Kars Devlet Hastanesi morguna kaldýrýldýðýný belirten Vali Turhan 	kaybolan Hüseyin Daðcý'nýn (7 )bulunmasýna yönelik çalýþmalarýn da sürdürüldüðünü ifade etti .			
140	88755	4	ercangu	3	Turhan 	yeni bulunan cesetle birlikte ölü sayýsýnýn 8'e yükseldiðini kaydetti .				
140	88755	4	Mehmet	3	Turhan 	yeni bulunan cesetle birlikte ölü sayýsýnýn 8'e yükseldiðini kaydetti .				
140	88755	4	mücahid	3	Turhan 	yeni bulunan cesetle birlikte ölü sayýsýnýn 8'e yükseldiðini kaydetti .				
140	88814	1	ercangu	3	Kayýr yolcularý arama çalýþmalarý sürüyor Kars'ýn Sarýkamýþ ilçesinde Aras nehrine uçan yolcu otobüsünden yaralý kurtarýlarak Erzurum'da tedavi altýna alýnan bir kiþinin daha öldüðü 	ölü sayýsýnýn dokuza yükseldiði bildirildi .				
140	88814	1	Mehmet	3	Kayýr yolcularý arama çalýþmalarý sürüyor Kars'ýn Sarýkamýþ ilçesinde Aras nehrine uçan yolcu otobüsünden yaralý kurtarýlarak Erzurum'da tedavi altýna alýnan bir kiþinin daha öldüðü 	ölü sayýsýnýn dokuza yükseldiði bildirildi .				
140	88814	1	mücahid	3	Kayýr yolcularý arama çalýþmalarý sürüyor Kars'ýn Sarýkamýþ ilçesinde Aras nehrine uçan yolcu otobüsünden yaralý kurtarýlarak Erzurum'da tedavi altýna alýnan bir kiþinin daha öldüðü 	ölü sayýsýnýn dokuza yükseldiði bildirildi .				
140	88814	2	ercangu	3	Kars Valisi Nevzat Turhan 	Aras nehrine uçan yolcu otobüsünden yaralý kurtarýlan Gülþen Abdullahyev'in yaþamýný yitirmesiyle ölü sayýsýnýn dokuza yükseldiðini 	bugün Aras nehrinde bulunan kadýn cesedinin de Vesile Aliyeva'ya ait olduðunun tespit edildiðini söyledi .			
140	88814	2	Mehmet	3	Kars Valisi Nevzat Turhan 	Aras nehrine uçan yolcu otobüsünden yaralý kurtarýlan Gülþen Abdullahyev'in yaþamýný yitirmesiyle ölü sayýsýnýn dokuza yükseldiðini 	bugün Aras nehrinde bulunan kadýn cesedinin de Vesile Aliyeva'ya ait olduðunun tespit edildiðini söyledi .			
140	88814	2	mücahid	3	Kars Valisi Nevzat Turhan 	Aras nehrine uçan yolcu otobüsünden yaralý kurtarýlan Gülþen Abdullahyev'in yaþamýný yitirmesiyle ölü sayýsýnýn dokuza yükseldiðini 	bugün Aras nehrinde bulunan kadýn cesedinin de Vesile Aliyeva'ya ait olduðunun tespit edildiðini söyledi .			
140	88814	3	ercangu	2	Son bilgilere göre ölü sayýsýnýn dokuz 	yaralý sayýsýnýn 43 olduðunu ifade eden Turhan 	kayýp Hüseyin Daðcý'nýn bulunmasýna yönelik çalýþmalarýn sürdürüldüðünü kaydetti .			
140	88814	3	Mehmet	3	Son bilgilere göre ölü sayýsýnýn dokuz 	yaralý sayýsýnýn 43 olduðunu ifade eden Turhan 	kayýp Hüseyin Daðcý'nýn bulunmasýna yönelik çalýþmalarýn sürdürüldüðünü kaydetti .			
140	88814	3	mücahid	3	Son bilgilere göre ölü sayýsýnýn dokuz 	yaralý sayýsýnýn 43 olduðunu ifade eden Turhan 	kayýp Hüseyin Daðcý'nýn bulunmasýna yönelik çalýþmalarýn sürdürüldüðünü kaydetti .			
140	88814	4	ercangu	2	Bugün kaza yerine 20 kilometre uzaklýkta 	Kaðýzman yolunda nehirde kaybolan bir kadýnýn daha cesedine ulaþýlmasýyla ölü sayýsý sekize yükselmiþti .				
140	88814	4	Mehmet	2	Bugün kaza yerine 20 kilometre uzaklýkta 	Kaðýzman yolunda nehirde kaybolan bir kadýnýn daha cesedine ulaþýlmasýyla ölü sayýsý sekize yükselmiþti .				
140	88814	4	mücahid	2	Bugün kaza yerine 20 kilometre uzaklýkta 	Kaðýzman yolunda nehirde kaybolan bir kadýnýn daha cesedine ulaþýlmasýyla ölü sayýsý sekize yükselmiþti .				
140	88814	5	ercangu	2	Yaralýlar Erzurum ve Kars'taki hastanelerde tedavi altýna alýnýrken 	kayýplarý arama çalýþmalarý ise sürüyor .				
140	88814	5	Mehmet	2	Yaralýlar Erzurum ve Kars'taki hastanelerde tedavi altýna alýnýrken 	kayýplarý arama çalýþmalarý ise sürüyor .				
140	88814	5	mücahid	2	Yaralýlar Erzurum ve Kars'taki hastanelerde tedavi altýna alýnýrken 	kayýplarý arama çalýþmalarý ise sürüyor .				
140	88814	6	ercangu	2	Þoför ve muavin kaçtý Otobüs sürücüsü ile ikinci þoför ve muavinin kazadan yara almadan kurtulduklarý ve olay yerinden kaçtýklarý öne sürüldü .					
140	88814	6	Mehmet	2	Þoför ve muavin kaçtý Otobüs sürücüsü ile ikinci þoför ve muavinin kazadan yara almadan kurtulduklarý ve olay yerinden kaçtýklarý öne sürüldü .					
140	88814	6	mücahid	2	Þoför ve muavin kaçtý Otobüs sürücüsü ile ikinci þoför ve muavinin kazadan yara almadan kurtulduklarý ve olay yerinden kaçtýklarý öne sürüldü .					
140	88814	7	ercangu	2	Trafik kayýtlarýndan otobüs sürücüsünün daha önce de 11 kez hýz sýnýrýný aþtýðý ortaya çýktý .					
140	88814	7	Mehmet	2	Trafik kayýtlarýndan otobüs sürücüsünün daha önce de 11 kez hýz sýnýrýný aþtýðý ortaya çýktý .					
140	88814	7	mücahid	2	Trafik kayýtlarýndan otobüs sürücüsünün daha önce de 11 kez hýz sýnýrýný aþtýðý ortaya çýktý .					
140	88814	8	ercangu	2	Dün Ýstanbul'dan Iðdýr baðlantýlý olarak Nahçývan'a giderken Kars'ýn Sarýkamýþ ilçesi sýnýrlarýnda Aras Nehri'ne uçan otobüsün yolcularýndan sekizi ölmüþ 	38'i yaralanmýþtý .				
140	88814	8	Mehmet	2	Dün Ýstanbul'dan Iðdýr baðlantýlý olarak Nahçývan'a giderken Kars'ýn Sarýkamýþ ilçesi sýnýrlarýnda Aras Nehri'ne uçan otobüsün yolcularýndan sekizi ölmüþ 	38'i yaralanmýþtý .				
140	88814	8	mücahid	2	Dün Ýstanbul'dan Iðdýr baðlantýlý olarak Nahçývan'a giderken Kars'ýn Sarýkamýþ ilçesi sýnýrlarýnda Aras Nehri'ne uçan otobüsün yolcularýndan sekizi ölmüþ 	38'i yaralanmýþtý .				
140	88872	1	ercangu	2	Kars'ýn Sarýkamýþ Ýlçesi'nde bir otobüsün Aras nehrine uçmasý sonucu meydana gelen kazada ölenlerin sayýsý 9'e çýktý .					
140	88872	1	Mehmet	2	Kars'ýn Sarýkamýþ Ýlçesi'nde bir otobüsün Aras nehrine uçmasý sonucu meydana gelen kazada ölenlerin sayýsý 9'e çýktý .					
140	88872	1	mücahid	2	Kars'ýn Sarýkamýþ Ýlçesi'nde bir otobüsün Aras nehrine uçmasý sonucu meydana gelen kazada ölenlerin sayýsý 9'e çýktý .					
140	88872	2	ercangu	2	Kazadan yaralý kurtulan ve Erzurum'da tedavi altýna alýnan Gülþen Abdullahyev yaþamýný yitirdi .					
140	88872	2	Mehmet	2	Kazadan yaralý kurtulan ve Erzurum'da tedavi altýna alýnan Gülþen Abdullahyev yaþamýný yitirdi .					
140	88872	2	mücahid	2	Kazadan yaralý kurtulan ve Erzurum'da tedavi altýna alýnan Gülþen Abdullahyev yaþamýný yitirdi .					
140	88872	3	ercangu	2	Aras nehrinde bulunan kadýn cesedinin ise Azerbaycan uyruklu Vesile Aliyeva'ya ait olduðu belirlendi .					
140	88872	3	Mehmet	2	Aras nehrinde bulunan kadýn cesedinin ise Azerbaycan uyruklu Vesile Aliyeva'ya ait olduðu belirlendi .					
140	88872	3	mücahid	2	Aras nehrinde bulunan kadýn cesedinin ise Azerbaycan uyruklu Vesile Aliyeva'ya ait olduðu belirlendi .					
140	88872	4	ercangu	2	Bir kiþinin ise halen kayýp olduðu sanýlýyor .					
140	88872	4	Mehmet	3	Bir kiþinin ise halen kayýp olduðu sanýlýyor .					
140	88872	4	mücahid	3	Bir kiþinin ise halen kayýp olduðu sanýlýyor .					
140	88872	5	ercangu	2	Kazada yaralanan 42 kiþinin tedavileri Kars ve Erzurum'daki hastanelerde devam ediyor .					
140	88872	5	Mehmet	2	Kazada yaralanan 42 kiþinin tedavileri Kars ve Erzurum'daki hastanelerde devam ediyor .					
140	88872	5	mücahid	2	Kazada yaralanan 42 kiþinin tedavileri Kars ve Erzurum'daki hastanelerde devam ediyor .					
140	88872	6	ercangu	1	Muðla'nýn Köyceðiz ilçesi yakýnlarýnda ise Ýngiliz turistleri taþýyan minibüsün kamyonla çarpýþmasý sonucu 	biri turist 2 kiþi öldü 	10'u turist 12 kiþi yaralandý .			
140	88872	6	Mehmet	1	Muðla'nýn Köyceðiz ilçesi yakýnlarýnda ise Ýngiliz turistleri taþýyan minibüsün kamyonla çarpýþmasý sonucu 	biri turist 2 kiþi öldü 	10'u turist 12 kiþi yaralandý .			
140	88872	6	mücahid	1	Muðla'nýn Köyceðiz ilçesi yakýnlarýnda ise Ýngiliz turistleri taþýyan minibüsün kamyonla çarpýþmasý sonucu 	biri turist 2 kiþi öldü 	10'u turist 12 kiþi yaralandý .			
140	88872	7	ercangu	1	Kazada 	minibüsü kullananan Ýngiliz turist Charlie Harris ve kamyon sürücüsü Ayhan Uzunoðlu hayatýný kaybetti .				
140	88872	7	Mehmet	1	Kazada 	minibüsü kullananan Ýngiliz turist Charlie Harris ve kamyon sürücüsü Ayhan Uzunoðlu hayatýný kaybetti .				
140	88872	7	mücahid	1	Kazada 	minibüsü kullananan Ýngiliz turist Charlie Harris ve kamyon sürücüsü Ayhan Uzunoðlu hayatýný kaybetti .				
140	88872	8	ercangu	1	10'u Ýngiliz turist 	toplam 12 yaralý Muðla ve Köyceðiz Devlet hastanelerinde tedavi altýna alýndý .				
140	88872	8	Mehmet	1	10'u Ýngiliz turist 	toplam 12 yaralý Muðla ve Köyceðiz Devlet hastanelerinde tedavi altýna alýndý .				
140	88872	8	mücahid	1	10'u Ýngiliz turist 	toplam 12 yaralý Muðla ve Köyceðiz Devlet hastanelerinde tedavi altýna alýndý .				
140	88872	9	ercangu	1	Öteyandan Diyarbakýr'da meydana gelen trafik kazasýnda 	2 kiþi öldü 	2 kiþi yaralandý .			
140	88872	9	Mehmet	1	Öteyandan Diyarbakýr'da meydana gelen trafik kazasýnda 	2 kiþi öldü 	2 kiþi yaralandý .			
140	88872	9	mücahid	1	Öteyandan Diyarbakýr'da meydana gelen trafik kazasýnda 	2 kiþi öldü 	2 kiþi yaralandý .			
140	88872	10	ercangu	1	Diyarbakýr Silvan Karayolu 12'nci kilometresinde meydana gelen kazada 	Süleyman Alcan yönetimindeki 21 DA 267 plakalý minibüs ile Yeni Zelanda plakalý bir motosiklet çarpýþtý .				
140	88872	10	Mehmet	1	Diyarbakýr Silvan Karayolu 12'nci kilometresinde meydana gelen kazada 	Süleyman Alcan yönetimindeki 21 DA 267 plakalý minibüs ile Yeni Zelanda plakalý bir motosiklet çarpýþtý .				
140	88872	10	mücahid	1	Diyarbakýr Silvan Karayolu 12'nci kilometresinde meydana gelen kazada 	Süleyman Alcan yönetimindeki 21 DA 267 plakalý minibüs ile Yeni Zelanda plakalý bir motosiklet çarpýþtý .				
140	88872	11	ercangu	1	Kazada 	motosiklette bulunan Yeni Zelanda uyruklu Neil ve Carol Býskopt hayatýný kaybetti .				
140	88872	11	Mehmet	1	Kazada 	motosiklette bulunan Yeni Zelanda uyruklu Neil ve Carol Býskopt hayatýný kaybetti .				
140	88872	11	mücahid	1	Kazada 	motosiklette bulunan Yeni Zelanda uyruklu Neil ve Carol Býskopt hayatýný kaybetti .				
140	88872	12	ercangu	1	Yaralanan iki kiþi Dicle Üniversitesi Týp Fakültesi Araþtýrma ve Uygulama Hastanesi'nde tedavi altýna alýndý .					
140	88872	12	Mehmet	1	Yaralanan iki kiþi Dicle Üniversitesi Týp Fakültesi Araþtýrma ve Uygulama Hastanesi'nde tedavi altýna alýndý .					
140	88872	12	mücahid	1	Yaralanan iki kiþi Dicle Üniversitesi Týp Fakültesi Araþtýrma ve Uygulama Hastanesi'nde tedavi altýna alýndý .					
140	88893	1	ercangu	2	Ölü sayýsý 9'a yükseldi .					
140	88893	1	Mehmet	2	Ölü sayýsý 9'a yükseldi .					
140	88893	1	mücahid	2	Ölü sayýsý 9'a yükseldi .					
140	88893	2	ercangu	2	Kars'ýn Sarýkamýþ Ýlçesi'nde Aras Nehri'ne uçan yolcu otobüsünden yaralý kurtarýlarak Erzurum'da tedavi altýna alýnan bir kiþinin daha öldüðü 	ölü sayýsýnýn 9'a yükseldiði bildirildi .				
140	88893	2	Mehmet	2	Kars'ýn Sarýkamýþ Ýlçesi'nde Aras Nehri'ne uçan yolcu otobüsünden yaralý kurtarýlarak Erzurum'da tedavi altýna alýnan bir kiþinin daha öldüðü 	ölü sayýsýnýn 9'a yükseldiði bildirildi .				
140	88893	2	mücahid	2	Kars'ýn Sarýkamýþ Ýlçesi'nde Aras Nehri'ne uçan yolcu otobüsünden yaralý kurtarýlarak Erzurum'da tedavi altýna alýnan bir kiþinin daha öldüðü 	ölü sayýsýnýn 9'a yükseldiði bildirildi .				
140	88893	3	ercangu	2	Kars Valisi Nevzat Turhan 	AA muhabirine yaptýðý açýklamada 	Aras Nehri'ne uçan yolcu otobüsünden yaralý kurtarýlan Gülþen Abdullahyev'in yaþamýný yitirmesiyle ölü sayýsýnýn 9'a yükseldiðini 	bugün Aras Nehri'nde bulunan kadýn cesedinin de Vesile Aliyeva'ya ait olduðunun tespit edildiðini söyledi .		
140	88893	3	Mehmet	2	Kars Valisi Nevzat Turhan 	AA muhabirine yaptýðý açýklamada 	Aras Nehri'ne uçan yolcu otobüsünden yaralý kurtarýlan Gülþen Abdullahyev'in yaþamýný yitirmesiyle ölü sayýsýnýn 9'a yükseldiðini 	bugün Aras Nehri'nde bulunan kadýn cesedinin de Vesile Aliyeva'ya ait olduðunun tespit edildiðini söyledi .		
140	88893	3	mücahid	2	Kars Valisi Nevzat Turhan 	AA muhabirine yaptýðý açýklamada 	Aras Nehri'ne uçan yolcu otobüsünden yaralý kurtarýlan Gülþen Abdullahyev'in yaþamýný yitirmesiyle ölü sayýsýnýn 9'a yükseldiðini 	bugün Aras Nehri'nde bulunan kadýn cesedinin de Vesile Aliyeva'ya ait olduðunun tespit edildiðini söyledi .		
140	88893	4	ercangu	2	Son bilgilere göre ölü sayýsýnýn 9 	yaralý sayýsýnýn 43 olduðunu ifade eden Turhan 	kayýp Hüseyin Daðcý'nýn bulunmasýna yönelik çalýþmalarýn sürdürüldüðünü kaydetti .			
140	88893	4	Mehmet	2	Son bilgilere göre ölü sayýsýnýn 9 	yaralý sayýsýnýn 43 olduðunu ifade eden Turhan 	kayýp Hüseyin Daðcý'nýn bulunmasýna yönelik çalýþmalarýn sürdürüldüðünü kaydetti .			
140	88893	4	mücahid	2	Son bilgilere göre ölü sayýsýnýn 9 	yaralý sayýsýnýn 43 olduðunu ifade eden Turhan 	kayýp Hüseyin Daðcý'nýn bulunmasýna yönelik çalýþmalarýn sürdürüldüðünü kaydetti .			
140	92258	1	ercangu	3	Kars'ýn Sarýkamýþ Ýlçesi'nde Aras Nehri kenarýnda bir erkek cesedi bulundu .					
140	92258	1	Mehmet	3	Kars'ýn Sarýkamýþ Ýlçesi'nde Aras Nehri kenarýnda bir erkek cesedi bulundu .					
140	92258	1	mücahid	3	Kars'ýn Sarýkamýþ Ýlçesi'nde Aras Nehri kenarýnda bir erkek cesedi bulundu .					
